FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E07000165,2014-2015,LA rents and charges,,78.8,a. Weekly rent mean
E07000165,2015-2016,LA rents and charges,,81.7,a. Weekly rent mean
E07000166,2015-2016,LA rents and charges,,81,b. Weekly total charges mean
E07000166,2013-2014,LA rents and charges,,76.5,a. Weekly rent mean
E07000166,2013-2014,LA rents and charges,,76.5,b. Weekly total charges mean
E07000166,2015-2016,LA rents and charges,,80.9,a. Weekly rent mean
E07000166,2014-2015,LA rents and charges,,80.7,a. Weekly rent mean
E07000166,2014-2015,LA rents and charges,,80.7,b. Weekly total charges mean
E07000169,2014-2015,LA rents and charges,,74.9,a. Weekly rent mean
E07000169,2015-2016,LA rents and charges,,77,b. Weekly total charges mean
E07000169,2015-2016,LA rents and charges,,76.9,a. Weekly rent mean
E07000169,2013-2014,LA rents and charges,,71.1,b. Weekly total charges mean
E07000169,2013-2014,LA rents and charges,,71.1,a. Weekly rent mean
E07000169,2014-2015,LA rents and charges,,74.9,b. Weekly total charges mean
E07000170,2014-2015,LA rents and charges,,66,b. Weekly total charges mean
E07000170,2015-2016,LA rents and charges,,67.2,a. Weekly rent mean
E07000170,2013-2014,LA rents and charges,,64.6,b. Weekly total charges mean
E07000170,2014-2015,LA rents and charges,,65.9,a. Weekly rent mean
E07000170,2015-2016,LA rents and charges,,67.4,b. Weekly total charges mean
E07000170,2013-2014,LA rents and charges,,64.5,a. Weekly rent mean
E07000171,2015-2016,LA rents and charges,,74.1,a. Weekly rent mean
E07000171,2014-2015,LA rents and charges,,73.2,a. Weekly rent mean
E07000171,2013-2014,LA rents and charges,,70.4,a. Weekly rent mean
E07000171,2015-2016,LA rents and charges,,74.6,b. Weekly total charges mean
E07000171,2013-2014,LA rents and charges,,70.4,b. Weekly total charges mean
E07000171,2014-2015,LA rents and charges,,73.2,b. Weekly total charges mean
E07000172,2013-2014,LA rents and charges,,65.1,a. Weekly rent mean
E07000172,2014-2015,LA rents and charges,,66.5,b. Weekly total charges mean
E07000172,2015-2016,LA rents and charges,,67.4,a. Weekly rent mean
E07000172,2013-2014,LA rents and charges,,65.1,b. Weekly total charges mean
E07000172,2014-2015,LA rents and charges,,65.7,a. Weekly rent mean
E07000172,2015-2016,LA rents and charges,,67.5,b. Weekly total charges mean
E07000173,2015-2016,LA rents and charges,,63.2,a. Weekly rent mean
E07000173,2015-2016,LA rents and charges,,65.5,b. Weekly total charges mean
E07000174,2015-2016,LA rents and charges,,71.1,a. Weekly rent mean
E07000174,2013-2014,LA rents and charges,,65.4,a. Weekly rent mean
E07000174,2013-2014,LA rents and charges,,69.9,b. Weekly total charges mean
E07000174,2014-2015,LA rents and charges,,75.4,b. Weekly total charges mean
E07000174,2015-2016,LA rents and charges,,75.7,b. Weekly total charges mean
E07000174,2014-2015,LA rents and charges,,70.5,a. Weekly rent mean
E07000175,2014-2015,LA rents and charges,,76.1,b. Weekly total charges mean
E07000175,2013-2014,LA rents and charges,,73.3,a. Weekly rent mean
E07000175,2015-2016,LA rents and charges,,78,b. Weekly total charges mean
E07000175,2014-2015,LA rents and charges,,75.9,a. Weekly rent mean
E07000175,2015-2016,LA rents and charges,,77.8,a. Weekly rent mean
E07000175,2013-2014,LA rents and charges,,73.5,b. Weekly total charges mean
E07000177,2013-2014,LA rents and charges,,105,b. Weekly total charges mean
E07000177,2015-2016,LA rents and charges,,98.4,a. Weekly rent mean
E07000177,2015-2016,LA rents and charges,,98.4,b. Weekly total charges mean
E07000177,2013-2014,LA rents and charges,,105,a. Weekly rent mean
E07000178,2015-2016,LA rents and charges,,111.2,b. Weekly total charges mean
E07000178,2013-2014,LA rents and charges,,98.1,a. Weekly rent mean
E07000178,2014-2015,LA rents and charges,,107,b. Weekly total charges mean
E07000178,2014-2015,LA rents and charges,,102.8,a. Weekly rent mean
E07000178,2013-2014,LA rents and charges,,101.8,b. Weekly total charges mean
E07000178,2015-2016,LA rents and charges,,106.9,a. Weekly rent mean
E07000180,2013-2014,LA rents and charges,,127.6,b. Weekly total charges mean
E07000180,2013-2014,LA rents and charges,,122.5,a. Weekly rent mean
E07000180,2014-2015,LA rents and charges,,120.9,a. Weekly rent mean
E07000180,2015-2016,LA rents and charges,,130.8,b. Weekly total charges mean
E07000180,2015-2016,LA rents and charges,,124.8,a. Weekly rent mean
E07000180,2014-2015,LA rents and charges,,125.9,b. Weekly total charges mean
E07000188,2015-2016,LA rents and charges,,79.5,a. Weekly rent mean
E07000188,2014-2015,LA rents and charges,,83.1,b. Weekly total charges mean
E07000188,2015-2016,LA rents and charges,,84.1,b. Weekly total charges mean
E07000188,2013-2014,LA rents and charges,,76.5,a. Weekly rent mean
E07000188,2013-2014,LA rents and charges,,81.9,b. Weekly total charges mean
E07000188,2014-2015,LA rents and charges,,77.5,a. Weekly rent mean
E07000190,2013-2014,LA rents and charges,,74.5,a. Weekly rent mean
E07000190,2015-2016,LA rents and charges,,85.5,b. Weekly total charges mean
E07000190,2013-2014,LA rents and charges,,79.5,b. Weekly total charges mean
E07000190,2014-2015,LA rents and charges,,80.1,a. Weekly rent mean
E07000190,2015-2016,LA rents and charges,,80.6,a. Weekly rent mean
E07000190,2014-2015,LA rents and charges,,82.9,b. Weekly total charges mean
E07000192,2015-2016,LA rents and charges,,73.1,a. Weekly rent mean
E07000192,2013-2014,LA rents and charges,,70.9,a. Weekly rent mean
E07000192,2013-2014,LA rents and charges,,71.5,b. Weekly total charges mean
E07000192,2014-2015,LA rents and charges,,74,b. Weekly total charges mean
E07000192,2015-2016,LA rents and charges,,73.2,b. Weekly total charges mean
E07000192,2014-2015,LA rents and charges,,73.1,a. Weekly rent mean
E07000199,2015-2016,LA rents and charges,,80.2,a. Weekly rent mean
E07000199,2015-2016,LA rents and charges,,80.3,b. Weekly total charges mean
E07000199,2014-2015,LA rents and charges,,78.4,a. Weekly rent mean
E07000199,2014-2015,LA rents and charges,,78.4,b. Weekly total charges mean
E07000199,2013-2014,LA rents and charges,,76.6,b. Weekly total charges mean
E07000199,2013-2014,LA rents and charges,,76.6,a. Weekly rent mean
E07000200,2014-2015,LA rents and charges,,89.5,a. Weekly rent mean
E07000200,2013-2014,LA rents and charges,,84.2,a. Weekly rent mean
E07000200,2014-2015,LA rents and charges,,90,b. Weekly total charges mean
E07000200,2015-2016,LA rents and charges,,92.2,b. Weekly total charges mean
E07000200,2013-2014,LA rents and charges,,84.3,b. Weekly total charges mean
E07000200,2015-2016,LA rents and charges,,91.9,a. Weekly rent mean
E07000202,2015-2016,LA rents and charges,,84,a. Weekly rent mean
E07000202,2013-2014,LA rents and charges,,77.7,a. Weekly rent mean
E07000202,2013-2014,LA rents and charges,,77.8,b. Weekly total charges mean
E07000202,2015-2016,LA rents and charges,,84.1,b. Weekly total charges mean
E07000202,2014-2015,LA rents and charges,,79.5,b. Weekly total charges mean
E07000202,2014-2015,LA rents and charges,,79.3,a. Weekly rent mean
E07000203,2013-2014,LA rents and charges,,79.2,b. Weekly total charges mean
E07000203,2015-2016,LA rents and charges,,83.5,b. Weekly total charges mean
E07000203,2014-2015,LA rents and charges,,81.7,a. Weekly rent mean
E07000203,2015-2016,LA rents and charges,,82.7,a. Weekly rent mean
E07000203,2013-2014,LA rents and charges,,78.8,a. Weekly rent mean
E07000203,2014-2015,LA rents and charges,,82.1,b. Weekly total charges mean
E07000206,2013-2014,LA rents and charges,,72.4,a. Weekly rent mean
E07000206,2014-2015,LA rents and charges,,89.5,b. Weekly total charges mean
E07000206,2014-2015,LA rents and charges,,86.7,a. Weekly rent mean
E07000206,2013-2014,LA rents and charges,,74.8,b. Weekly total charges mean
E07000209,2013-2014,LA rents and charges,,104.6,b. Weekly total charges mean
E07000209,2013-2014,LA rents and charges,,103.5,a. Weekly rent mean
E07000209,2015-2016,LA rents and charges,,107.7,b. Weekly total charges mean
E07000209,2014-2015,LA rents and charges,,108.4,a. Weekly rent mean
E07000209,2015-2016,LA rents and charges,,106.7,a. Weekly rent mean
E07000209,2014-2015,LA rents and charges,,108.9,b. Weekly total charges mean
E07000212,2013-2014,LA rents and charges,,104.2,b. Weekly total charges mean
E07000212,2015-2016,LA rents and charges,,106.9,a. Weekly rent mean
E07000212,2014-2015,LA rents and charges,,105.7,a. Weekly rent mean
E07000212,2015-2016,LA rents and charges,,108.6,b. Weekly total charges mean
E07000212,2013-2014,LA rents and charges,,102.4,a. Weekly rent mean
E07000212,2014-2015,LA rents and charges,,106.6,b. Weekly total charges mean
E07000215,2014-2015,LA rents and charges,,98.1,b. Weekly total charges mean
E07000215,2015-2016,LA rents and charges,,103.9,b. Weekly total charges mean
E07000215,2015-2016,LA rents and charges,,100.8,a. Weekly rent mean
E07000215,2013-2014,LA rents and charges,,92.9,b. Weekly total charges mean
E07000215,2014-2015,LA rents and charges,,94.8,a. Weekly rent mean
E07000215,2013-2014,LA rents and charges,,90.5,a. Weekly rent mean
E07000216,2014-2015,LA rents and charges,,108.3,a. Weekly rent mean
E07000216,2013-2014,LA rents and charges,,101.5,a. Weekly rent mean
E07000216,2015-2016,LA rents and charges,,112,a. Weekly rent mean
E07000216,2015-2016,LA rents and charges,,115.3,b. Weekly total charges mean
E07000216,2013-2014,LA rents and charges,,101.5,b. Weekly total charges mean
E07000216,2014-2015,LA rents and charges,,110.3,b. Weekly total charges mean
E07000217,2014-2015,LA rents and charges,,101.7,a. Weekly rent mean
E07000217,2014-2015,LA rents and charges,,106.9,b. Weekly total charges mean
E07000217,2013-2014,LA rents and charges,,105,b. Weekly total charges mean
E07000217,2015-2016,LA rents and charges,,110.9,b. Weekly total charges mean
E07000217,2013-2014,LA rents and charges,,99.9,a. Weekly rent mean
E07000217,2015-2016,LA rents and charges,,102.2,a. Weekly rent mean
E07000218,2015-2016,LA rents and charges,,82.7,a. Weekly rent mean
E07000218,2013-2014,LA rents and charges,,77.3,b. Weekly total charges mean
E07000218,2013-2014,LA rents and charges,,76.7,a. Weekly rent mean
E07000218,2015-2016,LA rents and charges,,83.7,b. Weekly total charges mean
E07000218,2014-2015,LA rents and charges,,84,b. Weekly total charges mean
E07000218,2014-2015,LA rents and charges,,83.4,a. Weekly rent mean
E07000219,2013-2014,LA rents and charges,,74,a. Weekly rent mean
E07000219,2015-2016,LA rents and charges,,79.6,a. Weekly rent mean
E07000219,2014-2015,LA rents and charges,,76.5,a. Weekly rent mean
E07000219,2015-2016,LA rents and charges,,81.9,b. Weekly total charges mean
E07000219,2014-2015,LA rents and charges,,78.7,b. Weekly total charges mean
E07000219,2013-2014,LA rents and charges,,76.2,b. Weekly total charges mean
E07000220,2013-2014,LA rents and charges,,84.9,b. Weekly total charges mean
E07000220,2015-2016,LA rents and charges,,82.4,a. Weekly rent mean
E07000220,2014-2015,LA rents and charges,,83.2,a. Weekly rent mean
E07000220,2013-2014,LA rents and charges,,76.1,a. Weekly rent mean
E07000220,2015-2016,LA rents and charges,,88.8,b. Weekly total charges mean
E07000220,2014-2015,LA rents and charges,,88.7,b. Weekly total charges mean
E07000222,2014-2015,LA rents and charges,,86,a. Weekly rent mean
E07000222,2014-2015,LA rents and charges,,87.8,b. Weekly total charges mean
E07000222,2015-2016,LA rents and charges,,92.2,a. Weekly rent mean
E07000222,2013-2014,LA rents and charges,,82.3,b. Weekly total charges mean
E07000222,2013-2014,LA rents and charges,,79.9,a. Weekly rent mean
E07000222,2015-2016,LA rents and charges,,94.3,b. Weekly total charges mean
E07000223,2014-2015,LA rents and charges,,87.9,b. Weekly total charges mean
E07000223,2015-2016,LA rents and charges,,88.8,b. Weekly total charges mean
E07000223,2013-2014,LA rents and charges,,84.4,a. Weekly rent mean
E07000223,2013-2014,LA rents and charges,,86.1,b. Weekly total charges mean
E07000223,2014-2015,LA rents and charges,,85.1,a. Weekly rent mean
E07000223,2015-2016,LA rents and charges,,87.4,a. Weekly rent mean
E07000224,2013-2014,LA rents and charges,,85.1,b. Weekly total charges mean
E07000224,2014-2015,LA rents and charges,,87.5,a. Weekly rent mean
E07000224,2013-2014,LA rents and charges,,84.8,a. Weekly rent mean
E07000224,2015-2016,LA rents and charges,,90.3,b. Weekly total charges mean
E07000224,2014-2015,LA rents and charges,,88.2,b. Weekly total charges mean
E07000224,2015-2016,LA rents and charges,,88.7,a. Weekly rent mean
E07000226,2015-2016,LA rents and charges,,109.1,a. Weekly rent mean
E07000226,2014-2015,LA rents and charges,,107.2,a. Weekly rent mean
E07000226,2015-2016,LA rents and charges,,109.9,b. Weekly total charges mean
E07000226,2013-2014,LA rents and charges,,98.6,a. Weekly rent mean
E07000226,2014-2015,LA rents and charges,,108.4,b. Weekly total charges mean
E07000226,2013-2014,LA rents and charges,,99.1,b. Weekly total charges mean
E07000236,2014-2015,LA rents and charges,,75,b. Weekly total charges mean
E07000236,2015-2016,LA rents and charges,,75.7,b. Weekly total charges mean
E07000236,2013-2014,LA rents and charges,,69.9,a. Weekly rent mean
E07000236,2013-2014,LA rents and charges,,70.9,b. Weekly total charges mean
E07000236,2014-2015,LA rents and charges,,73.7,a. Weekly rent mean
E07000236,2015-2016,LA rents and charges,,75,a. Weekly rent mean
E06000001,2013-2014,LA rents and charges,,93.8,a. Weekly rent mean
E06000001,2015-2016,LA rents and charges,,100.2,a. Weekly rent mean
E06000001,2013-2014,LA rents and charges,,94.2,b. Weekly total charges mean
E06000001,2015-2016,LA rents and charges,,100.3,b. Weekly total charges mean
E06000005,2015-2016,LA rents and charges,,83.3,b. Weekly total charges mean
E06000005,2013-2014,LA rents and charges,,77.5,b. Weekly total charges mean
E06000005,2014-2015,LA rents and charges,,80.7,b. Weekly total charges mean
E06000005,2013-2014,LA rents and charges,,66.6,a. Weekly rent mean
E06000005,2014-2015,LA rents and charges,,69.3,a. Weekly rent mean
E06000005,2015-2016,LA rents and charges,,71.7,a. Weekly rent mean
E06000009,2013-2014,LA rents and charges,,76.4,b. Weekly total charges mean
E06000009,2015-2016,LA rents and charges,,79,b. Weekly total charges mean
E06000009,2013-2014,LA rents and charges,,70.4,a. Weekly rent mean
E06000009,2015-2016,LA rents and charges,,74.9,a. Weekly rent mean
E06000009,2014-2015,LA rents and charges,,80.8,b. Weekly total charges mean
E06000009,2014-2015,LA rents and charges,,75.9,a. Weekly rent mean
E06000010,2014-2015,LA rents and charges,,71.5,b. Weekly total charges mean
E06000010,2015-2016,LA rents and charges,,74.9,b. Weekly total charges mean
E06000010,2014-2015,LA rents and charges,,69.9,a. Weekly rent mean
E06000010,2013-2014,LA rents and charges,,69,b. Weekly total charges mean
E06000010,2015-2016,LA rents and charges,,72.9,a. Weekly rent mean
E06000010,2013-2014,LA rents and charges,,67.9,a. Weekly rent mean
E06000014,2015-2016,LA rents and charges,,78.1,a. Weekly rent mean
E06000014,2013-2014,LA rents and charges,,71.7,a. Weekly rent mean
E06000014,2013-2014,LA rents and charges,,72.9,b. Weekly total charges mean
E06000014,2015-2016,LA rents and charges,,78.8,b. Weekly total charges mean
E06000014,2014-2015,LA rents and charges,,75.1,a. Weekly rent mean
E06000014,2014-2015,LA rents and charges,,75.5,b. Weekly total charges mean
E06000015,2015-2016,LA rents and charges,,89.6,b. Weekly total charges mean
E06000015,2015-2016,LA rents and charges,,83.2,a. Weekly rent mean
E06000015,2013-2014,LA rents and charges,,81.3,b. Weekly total charges mean
E06000015,2013-2014,LA rents and charges,,77.5,a. Weekly rent mean
E06000015,2014-2015,LA rents and charges,,84.5,b. Weekly total charges mean
E06000015,2014-2015,LA rents and charges,,80.8,a. Weekly rent mean
E06000016,2013-2014,LA rents and charges,,67.5,a. Weekly rent mean
E06000016,2014-2015,LA rents and charges,,74.1,b. Weekly total charges mean
E06000016,2015-2016,LA rents and charges,,70.6,a. Weekly rent mean
E06000016,2014-2015,LA rents and charges,,70.8,a. Weekly rent mean
E06000016,2013-2014,LA rents and charges,,70.6,b. Weekly total charges mean
E06000016,2015-2016,LA rents and charges,,73.3,b. Weekly total charges mean
E06000018,2015-2016,LA rents and charges,,77,b. Weekly total charges mean
E06000018,2014-2015,LA rents and charges,,72,a. Weekly rent mean
E06000018,2015-2016,LA rents and charges,,74.3,a. Weekly rent mean
E06000018,2013-2014,LA rents and charges,,70.1,a. Weekly rent mean
E06000018,2014-2015,LA rents and charges,,74.7,b. Weekly total charges mean
E06000018,2013-2014,LA rents and charges,,72.9,b. Weekly total charges mean
E06000021,2015-2016,LA rents and charges,,70.7,b. Weekly total charges mean
E06000021,2014-2015,LA rents and charges,,68.4,a. Weekly rent mean
E06000021,2015-2016,LA rents and charges,,69.5,a. Weekly rent mean
E06000021,2013-2014,LA rents and charges,,65.8,a. Weekly rent mean
E06000021,2014-2015,LA rents and charges,,69.5,b. Weekly total charges mean
E06000021,2013-2014,LA rents and charges,,66.8,b. Weekly total charges mean
E06000023,2014-2015,LA rents and charges,,78.1,a. Weekly rent mean
E06000023,2015-2016,LA rents and charges,,84.8,b. Weekly total charges mean
E06000023,2013-2014,LA rents and charges,,74.5,a. Weekly rent mean
E06000023,2015-2016,LA rents and charges,,79,a. Weekly rent mean
E06000023,2014-2015,LA rents and charges,,84.1,b. Weekly total charges mean
E06000023,2013-2014,LA rents and charges,,80.2,b. Weekly total charges mean
E06000028,2015-2016,LA rents and charges,,95.7,b. Weekly total charges mean
E06000028,2013-2014,LA rents and charges,,82.1,b. Weekly total charges mean
E06000028,2013-2014,LA rents and charges,,80.8,a. Weekly rent mean
E06000028,2014-2015,LA rents and charges,,82.7,a. Weekly rent mean
E06000028,2014-2015,LA rents and charges,,84,b. Weekly total charges mean
E06000028,2015-2016,LA rents and charges,,95.3,a. Weekly rent mean
E06000029,2013-2014,LA rents and charges,,83.2,a. Weekly rent mean
E06000029,2014-2015,LA rents and charges,,85.9,a. Weekly rent mean
E06000029,2013-2014,LA rents and charges,,84,b. Weekly total charges mean
E06000029,2015-2016,LA rents and charges,,86.5,a. Weekly rent mean
E06000029,2015-2016,LA rents and charges,,87.1,b. Weekly total charges mean
E06000029,2014-2015,LA rents and charges,,86.5,b. Weekly total charges mean
E06000030,2013-2014,LA rents and charges,,85,b. Weekly total charges mean
E06000030,2014-2015,LA rents and charges,,81.7,a. Weekly rent mean
E06000030,2015-2016,LA rents and charges,,85.4,a. Weekly rent mean
E06000030,2015-2016,LA rents and charges,,90.4,b. Weekly total charges mean
E06000030,2013-2014,LA rents and charges,,80.9,a. Weekly rent mean
E06000030,2014-2015,LA rents and charges,,85.9,b. Weekly total charges mean
E07000240,2015-2016,LA rents and charges,,108.4,a. Weekly rent mean
E07000240,2014-2015,LA rents and charges,,106.3,a. Weekly rent mean
E07000240,2015-2016,LA rents and charges,,110.7,b. Weekly total charges mean
E07000240,2013-2014,LA rents and charges,,93.4,a. Weekly rent mean
E07000240,2014-2015,LA rents and charges,,109.3,b. Weekly total charges mean
E07000240,2013-2014,LA rents and charges,,96.6,b. Weekly total charges mean
E07000241,2013-2014,LA rents and charges,,89,b. Weekly total charges mean
E07000241,2013-2014,LA rents and charges,,88.1,a. Weekly rent mean
E07000241,2015-2016,LA rents and charges,,103.5,a. Weekly rent mean
E07000241,2015-2016,LA rents and charges,,105.8,b. Weekly total charges mean
E07000241,2014-2015,LA rents and charges,,102.4,a. Weekly rent mean
E07000241,2014-2015,LA rents and charges,,103,b. Weekly total charges mean
E06000035,2013-2014,LA rents and charges,,85.9,b. Weekly total charges mean
E06000035,2014-2015,LA rents and charges,,84.4,a. Weekly rent mean
E06000035,2015-2016,LA rents and charges,,88.2,a. Weekly rent mean
E06000035,2015-2016,LA rents and charges,,88.4,b. Weekly total charges mean
E06000035,2013-2014,LA rents and charges,,85.5,a. Weekly rent mean
E06000035,2014-2015,LA rents and charges,,85,b. Weekly total charges mean
E06000043,2014-2015,LA rents and charges,,86.6,b. Weekly total charges mean
E06000043,2014-2015,LA rents and charges,,82.4,a. Weekly rent mean
E06000043,2013-2014,LA rents and charges,,80.3,a. Weekly rent mean
E06000043,2015-2016,LA rents and charges,,85,a. Weekly rent mean
E06000043,2013-2014,LA rents and charges,,82.9,b. Weekly total charges mean
E06000043,2015-2016,LA rents and charges,,89,b. Weekly total charges mean
E06000011,2015-2016,LA rents and charges,,81.5,b. Weekly total charges mean
E06000011,2013-2014,LA rents and charges,,72.9,b. Weekly total charges mean
E06000011,2015-2016,LA rents and charges,,81.1,a. Weekly rent mean
E06000011,2013-2014,LA rents and charges,,72.6,a. Weekly rent mean
E06000011,2014-2015,LA rents and charges,,78.9,b. Weekly total charges mean
E06000011,2014-2015,LA rents and charges,,78.6,a. Weekly rent mean
E06000047,2014-2015,LA rents and charges,,70.8,b. Weekly total charges mean
E06000047,2013-2014,LA rents and charges,,68,b. Weekly total charges mean
E06000047,2014-2015,LA rents and charges,,69.1,a. Weekly rent mean
E06000047,2015-2016,LA rents and charges,,64.1,a. Weekly rent mean
E06000047,2013-2014,LA rents and charges,,66.7,a. Weekly rent mean
E06000047,2015-2016,LA rents and charges,,64.1,b. Weekly total charges mean
E06000050,2014-2015,LA rents and charges,,77.3,b. Weekly total charges mean
E06000050,2013-2014,LA rents and charges,,74.5,b. Weekly total charges mean
E06000050,2013-2014,LA rents and charges,,74.5,a. Weekly rent mean
E06000050,2014-2015,LA rents and charges,,77.2,a. Weekly rent mean
E06000050,2015-2016,LA rents and charges,,78.8,b. Weekly total charges mean
E06000050,2015-2016,LA rents and charges,,78.8,a. Weekly rent mean
E06000051,2013-2014,LA rents and charges,,75.2,b. Weekly total charges mean
E06000051,2015-2016,LA rents and charges,,81.6,b. Weekly total charges mean
E06000051,2014-2015,LA rents and charges,,77,b. Weekly total charges mean
E06000051,2013-2014,LA rents and charges,,74.1,a. Weekly rent mean
E06000051,2015-2016,LA rents and charges,,79.8,a. Weekly rent mean
E06000051,2014-2015,LA rents and charges,,75.6,a. Weekly rent mean
E06000052,2015-2016,LA rents and charges,,70.7,a. Weekly rent mean
E06000052,2013-2014,LA rents and charges,,67.3,b. Weekly total charges mean
E06000052,2015-2016,LA rents and charges,,71,b. Weekly total charges mean
E06000052,2014-2015,LA rents and charges,,69.2,a. Weekly rent mean
E06000052,2013-2014,LA rents and charges,,67.1,a. Weekly rent mean
E06000052,2014-2015,LA rents and charges,,69.6,b. Weekly total charges mean
E06000054,2015-2016,LA rents and charges,,88.5,a. Weekly rent mean
E06000054,2015-2016,LA rents and charges,,88.5,b. Weekly total charges mean
E06000054,2014-2015,LA rents and charges,,87.2,a. Weekly rent mean
E06000054,2013-2014,LA rents and charges,,85.3,b. Weekly total charges mean
E06000054,2014-2015,LA rents and charges,,87.2,b. Weekly total charges mean
E06000054,2013-2014,LA rents and charges,,83.4,a. Weekly rent mean
E06000056,2015-2016,LA rents and charges,,102.3,a. Weekly rent mean
E06000056,2015-2016,LA rents and charges,,104.6,b. Weekly total charges mean
E06000056,2014-2015,LA rents and charges,,98.9,a. Weekly rent mean
E06000056,2013-2014,LA rents and charges,,97.8,b. Weekly total charges mean
E06000056,2013-2014,LA rents and charges,,97.1,a. Weekly rent mean
E06000056,2014-2015,LA rents and charges,,104.4,b. Weekly total charges mean
E07000243,2014-2015,LA rents and charges,,98.3,b. Weekly total charges mean
E07000243,2013-2014,LA rents and charges,,93.8,a. Weekly rent mean
E07000243,2015-2016,LA rents and charges,,103,a. Weekly rent mean
E07000243,2014-2015,LA rents and charges,,97.3,a. Weekly rent mean
E07000243,2015-2016,LA rents and charges,,104.5,b. Weekly total charges mean
E07000243,2013-2014,LA rents and charges,,94.4,b. Weekly total charges mean
E08000037,2014-2015,LA rents and charges,,81.3,b. Weekly total charges mean
E08000037,2013-2014,LA rents and charges,,70.5,a. Weekly rent mean
E08000037,2014-2015,LA rents and charges,,74,a. Weekly rent mean
E08000037,2015-2016,LA rents and charges,,83,b. Weekly total charges mean
E08000037,2013-2014,LA rents and charges,,77.3,b. Weekly total charges mean
E08000037,2015-2016,LA rents and charges,,76,a. Weekly rent mean
E06000057,2013-2014,LA rents and charges,,62.5,b. Weekly total charges mean
E06000057,2015-2016,LA rents and charges,,69.8,b. Weekly total charges mean
E06000057,2013-2014,LA rents and charges,,62,a. Weekly rent mean
E06000057,2014-2015,LA rents and charges,,68.6,a. Weekly rent mean
E06000057,2014-2015,LA rents and charges,,69.6,b. Weekly total charges mean
E06000057,2015-2016,LA rents and charges,,69.3,a. Weekly rent mean
